690	上海	上海	1316632
691	上海	上海	1316633
692	上海	上海	1316634
693	上海	上海	1316635
694	上海	上海	1316636
695	上海	上海	1316637
696	上海	上海	1316638
697	上海	上海	1316639
698	上海	上海	1316640
699	上海	上海	1316641
700	上海	上海	1316642
701	上海	上海	1316643
702	上海	上海	1316644
703	上海	上海	1316645
704	上海	上海	1316646
705	上海	上海	1316647
706	上海	上海	1316648
707	上海	上海	1316649
708	上海	上海	1316700
709	上海	上海	1316701
710	上海	上海	1316702
711	上海	上海	1316703
712	上海	上海	1316704
713	上海	上海	1316705
714	上海	上海	1316706
715	上海	上海	1316707
716	上海	上海	1316708
717	上海	上海	1316709
718	上海	上海	1316710
719	上海	上海	1316711
720	上海	上海	1316712
721	上海	上海	1316713
722	上海	上海	1316714
723	上海	上海	1316715
724	上海	上海	1316716
725	上海	上海	1316717
726	上海	上海	1316718
727	上海	上海	1316719
728	上海	上海	1316720
729	上海	上海	1316721
730	上海	上海	1316722
731	上海	上海	1316723
732	上海	上海	1316724
733	上海	上海	1316725
734	上海	上海	1316726
735	上海	上海	1316727
736	上海	上海	1316728
737	上海	上海	1316729
738	上海	上海	1324800
739	上海	上海	1324801
740	上海	上海	1324802
741	上海	上海	1324803
742	上海	上海	1324804
743	上海	上海	1324805
744	上海	上海	1324806
745	上海	上海	1324807
746	上海	上海	1324808
747	上海	上海	1324809
748	上海	上海	1324810
749	上海	上海	1324811
750	上海	上海	1324812
751	上海	上海	1324813
752	上海	上海	1324814
753	上海	上海	1324815
754	上海	上海	1324816
755	上海	上海	1324817
756	上海	上海	1324818
757	上海	上海	1324819
758	上海	上海	1324820
759	上海	上海	1324821
760	上海	上海	1324822
761	上海	上海	1324823
762	上海	上海	1324824
763	上海	上海	1324825
764	上海	上海	1324826
765	上海	上海	1324827
766	上海	上海	1324828
767	上海	上海	1324829
768	上海	上海	1324830
769	上海	上海	1324831
770	上海	上海	1324832
771	上海	上海	1324833
772	上海	上海	1324834
773	上海	上海	1324835
774	上海	上海	1324836
775	上海	上海	1324837
776	上海	上海	1324838
777	上海	上海	1324839
778	上海	上海	1326220
779	上海	上海	1326221
780	上海	上海	1326222
781	上海	上海	1326223
782	上海	上海	1326224
783	上海	上海	1326225
784	上海	上海	1326226
785	上海	上海	1326227
786	上海	上海	1326228
787	上海	上海	1326229
788	上海	上海	1326250
789	上海	上海	1326251
790	上海	上海	1326252
791	上海	上海	1326253
792	上海	上海	1326254
793	上海	上海	1326255
794	上海	上海	1326256
795	上海	上海	1326257
796	上海	上海	1326258
797	上海	上海	1326259
798	上海	上海	1326260
799	上海	上海	1326261
800	上海	上海	1326262
801	上海	上海	1326263
802	上海	上海	1326264
803	上海	上海	1326265
804	上海	上海	1326266
805	上海	上海	1326267
806	上海	上海	1326268
807	上海	上海	1326269
808	上海	上海	1326270
809	上海	上海	1326271
810	上海	上海	1326272
811	上海	上海	1326273
812	上海	上海	1326274
813	上海	上海	1326275
814	上海	上海	1326276
815	上海	上海	1326277
816	上海	上海	1326278
817	上海	上海	1326279
818	上海	上海	1326280
819	上海	上海	1326281
820	上海	上海	1326282
821	上海	上海	1326283
822	上海	上海	1326284
823	上海	上海	1326285
824	上海	上海	1326286
825	上海	上海	1326287
826	上海	上海	1326288
827	上海	上海	1326289
828	上海	上海	1326290
829	上海	上海	1326291
830	上海	上海	1326292
831	上海	上海	1326293
832	上海	上海	1326294
833	上海	上海	1326295
834	上海	上海	1326296
835	上海	上海	1326297
836	上海	上海	1326298
837	上海	上海	1326299
838	上海	上海	1329600
839	上海	上海	1329601
840	上海	上海	1329602
841	上海	上海	1329603
842	上海	上海	1329604
843	上海	上海	1329605
844	上海	上海	1329606
845	上海	上海	1329607
846	上海	上海	1329608
847	上海	上海	1329609
848	上海	上海	1329610
849	上海	上海	1329611
850	上海	上海	1329612
851	上海	上海	1329613
852	上海	上海	1329614
853	上海	上海	1329615
854	上海	上海	1329616
855	上海	上海	1329617
856	上海	上海	1329618
857	上海	上海	1329619
858	上海	上海	1329620
859	上海	上海	1329621
860	上海	上海	1329622
861	上海	上海	1329623
862	上海	上海	1329624
863	上海	上海	1329625
864	上海	上海	1329626
865	上海	上海	1329627
866	上海	上海	1329628
867	上海	上海	1329629
868	上海	上海	1330018
869	上海	上海	1330019
870	上海	上海	1330160
871	上海	上海	1330161
872	上海	上海	1330162
873	上海	上海	1330163
874	上海	上海	1330164
875	上海	上海	1330165
876	上海	上海	1330166
877	上海	上海	1330167
878	上海	上海	1330168
879	上海	上海	1330169
880	上海	上海	1330170
881	上海	上海	1330171
882	上海	上海	1330172
883	上海	上海	1330173
884	上海	上海	1330174
885	上海	上海	1330175
886	上海	上海	1330176
887	上海	上海	1330177
888	上海	上海	1330178
889	上海	上海	1330179
890	上海	上海	1330180
891	上海	上海	1330181
892	上海	上海	1330182
893	上海	上海	1330183
894	上海	上海	1330184
895	上海	上海	1330185
896	上海	上海	1330186
897	上海	上海	1330187
898	上海	上海	1330188
899	上海	上海	1330189
900	上海	上海	1330190
901	上海	上海	1330191
902	上海	上海	1330192
903	上海	上海	1330193
904	上海	上海	1330194
905	上海	上海	1330195
906	上海	上海	1330196
907	上海	上海	1330197
908	上海	上海	1330198
909	上海	上海	1330199
910	上海	上海	1331000
911	上海	上海	1331001
912	上海	上海	1331002
913	上海	上海	1331003
914	上海	上海	1331004
915	上海	上海	1331005
916	上海	上海	1331006
917	上海	上海	1331007
918	上海	上海	1331008
919	上海	上海	1331009
920	上海	上海	1331010
921	上海	上海	1331011
922	上海	上海	1331012
923	上海	上海	1331013
924	上海	上海	1331014
925	上海	上海	1331015
926	上海	上海	1331016
927	上海	上海	1331017
928	上海	上海	1331018
929	上海	上海	1331019
930	上海	上海	1331160
931	上海	上海	1331161
932	上海	上海	1331162
933	上海	上海	1331163
934	上海	上海	1331164
935	上海	上海	1331165
936	上海	上海	1331166
937	上海	上海	1331167
938	上海	上海	1331168
939	上海	上海	1331169
940	上海	上海	1331170
941	上海	上海	1331171
942	上海	上海	1331172
943	上海	上海	1331173
944	上海	上海	1331174
945	上海	上海	1331175
946	上海	上海	1331176
947	上海	上海	1331177
948	上海	上海	1331178
949	上海	上海	1331179
950	上海	上海	1331180
951	上海	上海	1331181
952	上海	上海	1331182
953	上海	上海	1331183
954	上海	上海	1331184
955	上海	上海	1331185
956	上海	上海	1331186
957	上海	上海	1331187
958	上海	上海	1331188
959	上海	上海	1331189
960	上海	上海	1331190
961	上海	上海	1331191
962	上海	上海	1331192
963	上海	上海	1331193
964	上海	上海	1331194
965	上海	上海	1331195
966	上海	上海	1331196
967	上海	上海	1331197
968	上海	上海	1331198
969	上海	上海	1331199
970	上海	上海	1332180
971	上海	上海	1332181
972	上海	上海	1332182
973	上海	上海	1332183
974	上海	上海	1332184
975	上海	上海	1332185
976	上海	上海	1332186
977	上海	上海	1332187
978	上海	上海	1332188
979	上海	上海	1332189
980	上海	上海	1332190
981	上海	上海	1332191
982	上海	上海	1332192
983	上海	上海	1332193
984	上海	上海	1332194
985	上海	上海	1332195
986	上海	上海	1332196
987	上海	上海	1332197
988	上海	上海	1332198
989	上海	上海	1332199
990	上海	上海	1333180
991	上海	上海	1333181
992	上海	上海	1333182
993	上海	上海	1333183
994	上海	上海	1333184
995	上海	上海	1333185
996	上海	上海	1333186
997	上海	上海	1333187
998	上海	上海	1333188
999	上海	上海	1333189
1000	上海	上海	1333190
1001	上海	上海	1333191
1002	上海	上海	1333192
1003	上海	上海	1333193
1004	上海	上海	1333194
1005	上海	上海	1333195
1006	上海	上海	1333196
1007	上海	上海	1333197
1008	上海	上海	1333198
1009	上海	上海	1333199
1010	上海	上海	1334160
1011	上海	上海	1334161
1012	上海	上海	1334162
1013	上海	上海	1334163
1014	上海	上海	1334164
1015	上海	上海	1334165
1016	上海	上海	1334166
1017	上海	上海	1334167
1018	上海	上海	1334168
1019	上海	上海	1334169
1020	上海	上海	1334170
1021	上海	上海	1334171
1022	上海	上海	1334172
1023	上海	上海	1334173
1024	上海	上海	1334174
1025	上海	上海	1334175
1026	上海	上海	1334176
1027	上海	上海	1334177
1028	上海	上海	1334178
1029	上海	上海	1334179
1030	上海	上海	1334180
1031	上海	上海	1334181
1032	上海	上海	1334182
1033	上海	上海	1334183
1034	上海	上海	1334184
1035	上海	上海	1334185
1036	上海	上海	1334186
1037	上海	上海	1334187
1038	上海	上海	1334188
1039	上海	上海	1334189
1040	上海	上海	1334190
1041	上海	上海	1334191
1042	上海	上海	1334192
1043	上海	上海	1334193
1044	上海	上海	1334194
1045	上海	上海	1334195
1046	上海	上海	1334196
1047	上海	上海	1334197
1048	上海	上海	1334198
1049	上海	上海	1334199
1050	上海	上海	1334418
1051	上海	上海	1334419
1052	上海	上海	1336180
1053	上海	上海	1336181
1054	上海	上海	1336182
1055	上海	上海	1336183
1056	上海	上海	1336184
1057	上海	上海	1336185
1058	上海	上海	1336186
1059	上海	上海	1336187
1060	上海	上海	1336188
1061	上海	上海	1336189
1062	上海	上海	1336190
1063	上海	上海	1336191
1064	上海	上海	1336192
1065	上海	上海	1336193
1066	上海	上海	1336194
1067	上海	上海	1336195
1068	上海	上海	1336196
1069	上海	上海	1336197
1070	上海	上海	1336198
1071	上海	上海	1336199
1072	上海	上海	1337000
1073	上海	上海	1337001
1074	上海	上海	1337002
1075	上海	上海	1337003
1076	上海	上海	1337004
1077	上海	上海	1337005
1078	上海	上海	1337006
1079	上海	上海	1337007
1080	上海	上海	1337008
1081	上海	上海	1337009
1082	上海	上海	1337020
1083	上海	上海	1337021
1084	上海	上海	1337022
1085	上海	上海	1337023
1086	上海	上海	1337024
1087	上海	上海	1337025
1088	上海	上海	1337026
1089	上海	上海	1337027
1090	上海	上海	1337028
1091	上海	上海	1337029
1092	上海	上海	1337180
1093	上海	上海	1337181
1094	上海	上海	1337182
1095	上海	上海	1337183
1096	上海	上海	1337184
1097	上海	上海	1337185
1098	上海	上海	1337186
1099	上海	上海	1337187
1100	上海	上海	1337188
1101	上海	上海	1337189
1102	上海	上海	1337190
1103	上海	上海	1337191
1104	上海	上海	1337192
1105	上海	上海	1337193
1106	上海	上海	1337194
1107	上海	上海	1337195
1108	上海	上海	1337196
1109	上海	上海	1337197
1110	上海	上海	1337198
1111	上海	上海	1337199
1112	上海	上海	1338150
1113	上海	上海	1338151
1114	上海	上海	1338152
1115	上海	上海	1338153
1116	上海	上海	1338154
1117	上海	上海	1338155
1118	上海	上海	1338156
1119	上海	上海	1338157
1120	上海	上海	1338158
1121	上海	上海	1338159
1122	上海	上海	1338160
1123	上海	上海	1338161
1124	上海	上海	1338162
1125	上海	上海	1338163
1126	上海	上海	1338164
1127	上海	上海	1338165
1128	上海	上海	1338166
1129	上海	上海	1338167
1130	上海	上海	1338168
1131	上海	上海	1338169
1132	上海	上海	1338170
1133	上海	上海	1338171
1134	上海	上海	1338172
1135	上海	上海	1338173
1136	上海	上海	1338174
1137	上海	上海	1338175
1138	上海	上海	1338176
1139	上海	上海	1338177
1140	上海	上海	1338178
1141	上海	上海	1338179
1142	上海	上海	1338180
1143	上海	上海	1338181
1144	上海	上海	1338182
1145	上海	上海	1338183
1146	上海	上海	1338184
1147	上海	上海	1338185
1148	上海	上海	1338186
1149	上海	上海	1338187
1150	上海	上海	1338188
1151	上海	上海	1338189
1152	上海	上海	1338190
1153	上海	上海	1338191
